Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,right_wheel_dof,left_wheel_dof,torso_0_dof,torso_1_dof,torso_2_dof,torso_3_dof,torso_4_dof,torso_5_dof,right_arm_0_dof,right_arm_1_dof,right_arm_2_dof,right_arm_3_dof,right_arm_4_dof,right_arm_5_dof,right_arm_6_dof,left_arm_0_dof,left_arm_1_dof,left_arm_2_dof,left_arm_3_dof,left_arm_4_dof,left_arm_5_dof,left_arm_6_dof,head_0_dof,head_1_dof
57,-8.324004709720612,6.893462687730789,0.0,0.0,0.0,69.63409277698182,-56.43790092313955,137.88728522832713,10.632129447909369,-53.13677828971859,76.27587117873976,14.93638403548353,-23.002492520715503,32.87441081494505,-39.88482135639776,-141.8917568368139,90.98224517882853,-120.9833593344893,-110.27602694249715,81.30354610602947,-79.60382621031512,-47.030257907552446,139.80245661122038,-81.64584786647383,-95.49930882414642,92.54926815934787,97.25937344117784,48.6717606858762,0.0,0.0
58,-8.204563707113266,7.327698171138763,0.0,0.0,0.0,71.79550613983236,-64.73626657600322,141.04440356838214,10.958027655288298,-53.34928938045979,76.13077747020118,15.737360319450925,-23.475655583015428,31.8379330234902,-38.89575190797197,-146.1552428790059,91.2616340668279,-121.10799662646369,-109.88542208424246,81.92394584872007,-76.96046786943931,-43.54401324196205,144.80305666864015,-78.83734921184546,-94.24583250766568,93.19540405483109,96.97827017569679,47.25587271621631,0.0,0.0
59,-8.365999162197113,7.5971320271492,0.0,0.0,0.0,74.36399194702648,-72.7202659421279,146.67338102944308,11.189640223817076,-54.316871053756714,76.7270529847433,16.98293410706196,-23.716891034311107,30.532793156127486,-37.714842936328026,-149.45930590886456,92.1570650368274,-120.12980425429114,-110.04315164274557,82.34185780327647,-74.4636102560711,-39.56606667311702,149.83592253969906,-75.95041949497782,-91.97424819350285,96.04489750485787,96.18150128825813,44.567745900425656,0.0,0.0
60,-8.407463878393173,7.900872826576233,0.0,0.0,0.0,76.27963461297244,-79.4085852528903,150.13796716517535,11.271806545758682,-54.5201579740238,76.324331370901,18.313033193199196,-24.020060933453173,29.43829632276796,-36.50791777413551,-151.71788554284768,92.27906587578217,-119.90153933222932,-109.52236337891043,82.61181420003206,-73.57303555057149,-36.56235096672593,153.73268206497474,-73.67668367122643,-90.3198534331207,98.01287991041364,95.47859969058294,43.05139950845322,0.0,0.0
61,-8.614833652973175,8.10331180691719,0.0,0.0,0.0,78.62954753653699,-86.48084315727748,155.52025185379378,11.510615572351716,-55.03279440708453,76.27608974479321,19.576841878346873,-23.933069936636596,28.091128593894865,-35.457622509989726,-152.743916559967,92.2888535368628,-119.81579313738898,-109.32410347787247,83.03286804160666,-71.5362253287495,-32.98995371003957,156.35014715870702,-71.72637779524266,-88.51758507720777,100.00980182748276,94.75387563850957,41.024055928820864,0.0,0.0
62,-8.783020079135895,8.28159898519516,0.0,0.0,0.0,80.50915412442197,-92.27328070555517,159.68972717224975,11.780586483259286,-55.33884152341446,75.91891183233656,20.795747192343594,-24.11242216650467,26.8637145717396,-34.64265799860214,-153.69156432617126,91.8539958829756,-120.38298570644518,-108.8750253701333,82.9797906415665,-70.56935058003167,-29.90156414850783,158.31520624329804,-70.41650460678511,-87.50931255193049,100.86733207777786,94.11333366795661,40.02676293263438,0.0,0.0
63,-9.191301465034485,8.416454493999481,0.0,0.0,0.0,83.58637291156616,-100.80427577136031,167.46798758019528,12.062898692223424,-55.874618637383186,75.55937750461626,22.524382693909196,-23.762694282885214,24.804574753973544,-33.65763885235417,-153.61760703783835,90.98884314156676,-121.15513859211512,-109.18304641113338,82.47716385073443,-70.36880939581091,-25.901064295023417,159.15396713375392,-68.78769573503384,-85.40088779666091,103.16003533685438,93.02762045786972,39.035808351997666,0.0,0.0
64,-9.427274018526077,8.64705964922905,0.0,0.0,0.0,85.49306119951024,-107.01896927450653,171.35873653900134,12.370294770914432,-56.00855523191255,75.0850618478939,23.903734274151393,-23.529187190635405,23.402249832458008,-33.45462855474847,-153.3526093584202,89.54565149069975,-122.64379198209774,-109.64077836855094,81.75827278021224,-70.2971333906608,-23.85740851610578,159.77388876320262,-66.94608548950164,-85.12744117323945,104.58856940176256,91.85917316636647,38.288049486948424,0.0,0.0
65,-9.832634031772614,8.68508666753769,0.0,0.0,0.0,86.80643827501198,-110.53411930066441,174.80448501300273,12.623208138143543,-56.07877640676945,74.48565810671191,25.657161654856846,-23.44358955240951,22.555227828200973,-33.15609123141096,-152.38895162880144,87.41881937561699,-124.40917731649259,-109.27929743691719,81.02609699175439,-71.58543684171944,-22.45390026431654,160.0373564802467,-64.57238984724711,-86.03384825723516,105.21357269195374,90.79317188222424,38.488266237183595,0.0,0.0
66,-10.176338255405426,8.727779239416122,0.0,0.0,0.0,87.78982159095374,-113.27460976172698,177.2759343226585,12.712010842637463,-56.14491312850269,73.82035670041765,27.36351878689716,-23.42933153251711,21.700151323365198,-32.70316431207449,-150.57624674383675,84.31619911494953,-126.64838653398958,-108.36955039041734,80.89557207671544,-73.71916061767475,-21.94287404835265,160.09788561667136,-61.72485666151211,-88.27553683340086,105.51270765684362,89.62585157193404,40.01657912058189,0.0,0.0
67,-10.547425597906113,8.711425215005875,0.0,0.0,0.0,88.46732854529482,-114.89436863282799,179.24694933220576,13.039164951050026,-56.25026879645013,73.11343212132134,28.73366327213818,-23.328707478117188,21.096890232849454,-32.76690363740905,-147.73531152083999,79.44637668956798,-129.50171172014075,-106.57002777055077,81.34288116545957,-74.7439075592301,-22.41667573333997,160.48989749389506,-57.18939590166479,-93.00450026752922,104.76138684814221,87.81936215911405,42.893171346140704,0.0,0.0
68,-10.877569019794464,8.626119792461395,0.0,0.0,0.0,88.38275031280254,-114.13106084213321,179.5620122982401,12.895215299197423,-56.328891103986145,72.33258440483796,29.98887104157352,-23.238741933917073,21.08391287342643,-33.29464503381926,-143.75440406498976,74.60966702128266,-130.5598036452241,-106.12073792694733,81.31352501240686,-77.95096141230705,-23.63858974566608,159.92245903802876,-52.66106585931096,-98.6540161074244,104.43351044722492,86.81901265327397,47.054262607390456,0.0,0.0
69,-11.101339757442474,8.673086762428284,0.0,0.0,0.0,87.852625180372,-112.95903453150488,177.9243651617028,12.686787807806251,-56.47668615234147,72.13278088104758,29.969131794872183,-22.898195532089407,21.471736137141633,-33.30754043097224,-138.69107555023257,70.92827702091583,-130.20781667653665,-105.87195511661878,81.6513461687557,-80.46627419681263,-25.11999288984473,158.92583881547552,-48.9166810242291,-103.41598984581144,103.98743079253138,85.96584006366935,51.552990609881455,0.0,0.0
70,-11.261367797851562,8.554740995168686,0.0,0.0,0.0,87.25257940140804,-110.6569602528871,177.04619407973593,12.400703626872975,-56.45150665996621,72.00268626792635,30.421122978292363,-23.007833728646453,21.345975279048773,-33.206979555822144,-131.35191434364882,65.9777080991664,-130.2240042248696,-104.4191670499679,83.38973859555065,-82.34513629407807,-26.37130574390587,157.29164775465827,-43.42595683725296,-109.9013364250086,103.61924944532186,84.33058349334158,57.28597819162336,0.0,0.0
71,-11.308100074529648,8.443622291088104,0.0,0.0,0.0,86.89903514958985,-109.07130451631195,176.7580693797881,11.745278674118552,-56.463579019324214,72.0653122724262,30.689450374930896,-22.88556992740864,21.09737859137511,-33.42853723211902,-122.57998435487148,61.31303723569536,-129.30022113962536,-102.17029994498452,85.32912982924076,-84.68042578262963,-27.298814697342337,154.63003231813101,-37.377981421557585,-115.86581277810056,104.24283888635485,82.58609853780696,62.215831149620136,0.0,0.0
72,-11.280571669340134,8.258732408285141,0.0,0.0,0.0,86.88493080895377,-107.98466923068712,177.76994824494716,11.333757215304345,-56.511103475569165,72.23933866228894,31.10999536741234,-22.903734815506287,20.02965097692016,-34.324152617226105,-112.92333996290239,57.420471446570076,-128.59318727750232,-98.90655552179645,88.1627567498256,-86.46089217471187,-26.511546603039157,151.77745845278855,-30.524204193246195,-121.35220321004833,103.82136840324087,80.17465244000977,68.40729517939914,0.0,0.0
73,-11.167674511671066,8.134368807077408,0.0,0.0,0.0,87.17179875409431,-108.06852346312736,179.20650095194094,10.674426248118321,-56.49461881400734,72.9406761466442,30.811239478021395,-22.42694833785167,19.171075707682046,-35.54347115766762,-102.82995278483517,56.10347095571363,-126.47391618183077,-96.99505878067669,91.04819748545417,-87.89450790036253,-23.832321231284325,148.05943131771377,-24.316648237782637,-123.90773214838694,104.15115725712576,78.63172636688222,71.87841780616714,0.0,0.0
74,-10.99737286567688,7.828983664512634,0.0,0.0,0.0,87.44162537725566,-107.08411561881012,181.62098648391878,10.230545060563886,-56.320250914686085,73.73122273174899,30.68135660076443,-22.12351376887927,17.87779646381306,-38.748400821912696,-92.51679060984446,56.75413526661656,-124.18081677178239,-94.1427854436577,94.4092994250716,-88.67868874916086,-20.359339085514797,144.15019986701364,-16.694254454244078,-124.90720739001324,104.96926365553155,76.50925191248993,74.1271756281238,0.0,0.0
75,-10.75873002409935,7.533632963895798,0.0,0.0,0.0,87.7978948745527,-106.3987129657885,184.19461542355793,10.014947578091494,-56.12989012742324,74.50879195743074,29.446062247854268,-21.693177700222616,16.415560537992757,-43.51129663583769,-84.42128157533017,59.958446798741754,-121.27836886512048,-92.2745716113083,96.18702008110749,-88.78243932265336,-15.617832008975702,142.12146975897977,-9.659400373299187,-124.6798577133002,105.0500647934128,75.14152019157322,74.78068812791061,0.0,0.0
76,-10.447541624307632,7.054613530635834,0.0,0.0,0.0,87.87980933326865,-103.94174365717318,187.08573887657593,10.086278658688522,-55.71541717311394,75.25081004848259,29.08684552393037,-21.929543226640078,13.665591481909514,-52.099918007670226,-74.34671156842634,65.24419359363122,-118.21325317318556,-89.52069397947253,97.32344061559256,-88.54492632445533,-8.700468280812432,141.42547348255547,-0.7111253588792892,-124.61581785964216,105.6835170276073,72.7896879848519,75.1416841161133,0.0,0.0
77,-10.140784084796906,6.635343283414841,0.0,0.0,0.0,88.0269384381799,-101.99606181925749,189.81120292146446,10.319597920736157,-55.45808979613371,76.12548407359442,27.551644394754113,-21.842424163776563,10.449048788528117,-62.785653341506794,-64.19072570661596,72.0022423056303,-113.05278570805247,-89.08039266481683,97.10839210957471,-86.89915126280574,0.589481183865243,143.003028614775,7.869035329562303,-123.03893208596132,108.20458083139403,70.42636739994661,73.14659268974174,0.0,0.0
78,-9.864246845245361,6.13727867603302,0.0,0.0,0.0,88.11239093488594,-99.42505567225963,192.83510525194754,11.014727616909513,-55.23785717653582,76.5102832710546,25.751824661658638,-22.030616365977924,7.266009880572924,-74.38231734456961,-54.29048944808754,78.73370792137969,-107.28878223728954,-90.02882590277562,96.14500758752276,-84.9021200627099,11.900641572074246,149.51980772453254,16.50309794994293,-120.63816157383685,110.44591423772287,68.48854027957645,70.61245590388361,0.0,0.0
79,-9.661480784416199,5.641063675284386,0.0,0.0,0.0,88.39005178502529,-97.35756424068595,196.37419509114633,11.65008718142973,-55.32982225861546,77.04743666814109,23.024528418525257,-21.886651346199688,5.739003697740214,-84.30613141611293,-46.77456294578385,83.32056243963677,-102.1519472266847,-92.23592640098437,95.24206340943623,-81.47809159026914,23.47640178118225,156.84417474137405,24.080870107633796,-116.48126746383207,113.15880390434941,68.13773493361542,66.61066855974065,0.0,0.0
80,-9.395766258239746,5.081631988286972,0.0,0.0,0.0,87.87655816322373,-92.83553504784145,198.17471491863174,12.320688814519922,-55.594656013493534,77.42313805362681,20.46408515907882,-21.76904402642853,5.184998943310841,-92.02342555552694,-41.5235476628239,85.56703214822147,-97.76370777930241,-94.14296302857612,94.15083823668914,-77.30110989391537,31.77603443413696,160.67776867720545,31.4034851809532,-112.51949136784705,113.67496129992728,68.16316372789538,63.5584072838237,0.0,0.0
81,-8.873376995325089,4.830547794699669,0.0,0.0,0.0,81.94465498228355,-75.78927484188972,183.7818807523924,13.780633211873685,-55.71136004074695,77.20927117033537,15.364363688876528,-23.67872052213449,10.240320768813467,-99.82423924811185,-34.343270316712974,92.8542907473023,-84.45643655898823,-99.96166265421252,90.7615685969346,-65.87943533738826,57.890019631251775,159.0869629779961,59.37169256790264,-100.30063128234191,103.10266857801545,80.99465080081565,61.061536010077155,0.0,0.0
82,-8.419039100408554,4.632687568664551,0.0,0.0,0.0,81.86359429721384,-74.81677201729579,184.32475784800334,14.07280821399932,-55.613251203508895,77.33558868884559,14.69166348016385,-23.94264927694754,9.317094343986597,-102.92936618820471,-32.9379930459287,91.68108964413672,-85.31717699819323,-98.8816731426501,90.36010373789958,-66.59130497344367,60.399799962529634,159.75095298796973,64.78855167409966,-102.11351375222503,99.79347607609012,83.40160946432813,62.647984048596015,0.0,0.0
83,-7.871256768703461,4.626758769154549,0.0,0.0,0.0,81.9307487171334,-75.40530892750829,184.0921489256294,14.311059726401352,-55.68288498209717,76.84742140848644,13.974798414504223,-24.329227738686505,8.579666993830648,-106.22161982098841,-32.06808307776295,90.33221607551842,-86.83350631469274,-96.67981139953474,89.54294673578842,-66.75952570251191,60.0458322389829,160.45968073700695,67.09044836779903,-103.30822995127615,99.3445004211885,81.61059042997823,62.13967454037449,0.0,0.0
84,-7.490232586860657,4.602085426449776,0.0,0.0,0.0,82.16931356446361,-76.2039766075362,184.55787220437588,14.144948672012996,-55.577208295258735,77.19393056545952,13.363452087558477,-24.235874420658064,7.811308278244647,-108.27077219464061,-34.562188124895634,86.18750702299295,-95.62325626701464,-91.1205770000888,90.00731763707925,-70.34088075229474,59.39431415443372,158.5239641450903,71.62695073149477,-110.2865386036298,95.06025743410883,80.8935981520453,64.74646404843405,0.0,0.0
85,-6.980348378419876,4.784465581178665,0.0,0.0,0.0,82.43695452709056,-78.34647717657498,183.83387215235453,14.409154903261074,-55.74450011859986,76.35934292058649,13.060101188403408,-24.73835606997027,7.220840985817984,-111.42874430834186,-35.04760966920844,85.34523541530365,-99.00363300046985,-87.78314849613464,89.68494636863299,-69.90040868290978,58.351159853065184,157.39840361138556,73.87754587433817,-112.7719419897599,93.62696272734917,78.39422019887337,63.53147584792634,0.0,0.0
86,-6.5346889197826385,4.9271851778030396,0.0,0.0,0.0,85.23197721848649,-86.89997088550614,190.0940000738597,12.826025482905193,-55.991476343892934,76.22410517502024,15.248477576776214,-23.7701682173845,4.485737836463276,-110.8825887219293,-42.91572463078009,78.79999490727465,-115.9543183693656,-79.36243366466853,92.70666303858165,-77.02109262851235,54.23077993436329,153.68279436327697,77.7920570612667,-123.09780831660683,89.55798681234079,76.30460578457802,69.5059994092874,0.0,0.0
87,-6.114548817276955,5.140215158462524,0.0,0.0,0.0,87.1466090164353,-93.39018738958151,193.75133414796971,12.531944004227478,-56.43928745154106,75.02432780579414,17.682610147901602,-24.040206576410124,2.0442073166931163,-111.69599595018612,-48.1152505326819,74.8317574523348,-123.26283934733267,-75.7850196340368,93.53472102260814,-79.87760068281673,50.05811833265954,151.2126701103202,79.52053888357598,-127.5992308287254,86.3789094141042,77.22487132239968,71.56144238716519,0.0,0.0
88,-5.785253271460533,5.4795242846012115,0.0,0.0,0.0,87.72182705776626,-96.95012296612717,193.2400398470809,12.543700467336363,-56.51161573975691,74.12803623195921,18.13811375610246,-24.514547846341877,1.3755431094496808,-112.74249704424797,-50.49296915635757,73.4513352399402,-125.48064275197083,-74.44710851903636,93.4510921864105,-80.675920023197,48.63049951310015,149.02952308553068,80.49231770811788,-128.97473530491757,84.98554399323244,76.63640954426806,71.430425698506,0.0,0.0
89,-5.374518036842346,5.724147334694862,0.0,0.0,0.0,89.3208563047363,-102.681580585495,195.9834399687299,11.995989305340332,-56.89378872948122,72.92579999463192,20.852448007738452,-24.65269183739997,-1.0544593316619664,-113.07367925672354,-56.713041433475176,69.25634233474509,-131.19405501155148,-72.05106449781755,94.29512598290566,-80.766754708969,44.82640516429404,144.196494889208,82.41284395932041,-131.9624786139346,82.62779001250071,76.55514395352324,68.47845209017234,0.0,0.0
90,-5.1084790378808975,6.115184351801872,0.0,0.0,0.0,90.33113690562955,-107.6172118835296,196.4023081497701,11.802404668789245,-56.89212557841832,71.815218065777,22.138150864270607,-24.817270368093304,-2.2356020238415675,-114.20574213051813,-60.72973908057627,66.97359749147844,-133.9678767957637,-70.61845280997488,94.96800889917864,-79.93410683782025,41.78949473853668,141.1241118759962,83.55503600365414,-133.3374093542365,80.08832567908998,77.52519474020514,66.1438661111053,0.0,0.0
91,-4.788698256015778,6.491012871265411,0.0,0.0,0.0,91.44453970261168,-112.7104429664731,197.21010096252917,11.489175608547047,-56.907097353078996,70.64826658570199,23.724399119756246,-24.648788384289308,-3.407198672882429,-114.52962970096014,-64.54096414687588,64.2836709208415,-135.82246440071893,-69.98523280221217,95.48231531349143,-78.408105973456,38.86881705698002,138.52522489680632,84.51404920463729,-133.82650554032278,78.69307512600727,79.00444978988982,62.8530946293715,0.0,0.0
92,-4.461066797375679,6.911672651767731,0.0,0.0,0.0,92.38598565704955,-117.56739048526916,197.34282519848085,11.173650750970076,-57.052576967305676,69.67213010046962,25.6752121372859,-24.136519073896473,-4.534480627701425,-114.423563693339,-67.7107388274629,61.44211415063026,-136.62525751500553,-70.24147417911438,95.57564301831049,-76.46777900384961,36.185020581123155,136.65192257352527,85.40389991008489,-133.34311939238262,78.69916082455777,80.56498409069765,59.11528043627119,0.0,0.0
93,-4.118160903453827,7.4273161590099335,0.0,0.0,0.0,92.967289396931,-121.97790317953485,196.01321959351114,10.865360771271442,-57.236725697518395,68.89055155374506,27.33418653950654,-23.693586428863025,-5.495832314701659,-114.44640384592354,-69.51174359837938,59.35995147271939,-136.68526755705327,-70.67840138032008,96.25332755756997,-75.38414900145958,34.04969512580749,136.03473301974458,85.9824101025958,-132.22132912309974,79.4196091782107,82.2200618699968,56.00256515601045,0.0,0.0
94,-3.6709606647491455,7.837273925542831,0.0,0.0,0.0,93.59917751780556,-125.86551025132272,195.47461819632062,10.686634357486072,-57.45708126052134,68.27837535881515,29.422166831042976,-23.542994418042582,-6.8209500584998395,-114.68809691989361,-71.03625548150457,57.36717548047647,-136.76620529871792,-71.0435569537273,96.7871000110173,-74.16824555560308,31.68589984275489,136.1666786141309,86.51090965000387,-131.19876784207878,79.9850258980827,84.20677265425675,53.76302467433872,0.0,0.0
95,-3.2136574387550354,8.30083042383194,0.0,0.0,0.0,93.97745388460837,-129.35420695482514,193.99078691989203,10.486655810098208,-57.616368102155214,67.69321939224183,30.968350904404613,-23.12582183146384,-7.851054856572245,-114.57838359125569,-71.89611482630664,56.03269653553396,-136.57465947363409,-71.27690353653162,97.16947449132213,-73.78360345249381,30.013917345259955,136.88248243914822,86.49579444137063,-130.29637690931506,80.4125274382338,86.06835437292207,52.41586889829667,0.0,0.0
96,-2.6956021785736084,8.740206807851791,0.0,0.0,0.0,94.23833979014618,-132.35103441543828,192.37664929447794,10.16742898999109,-57.804826681734205,66.66036501614167,33.916912833247856,-22.542219732926682,-9.245400409589912,-114.22156767882505,-73.22346646885023,54.39661351231661,-136.72325706921688,-71.70880371850821,97.15765826405801,-73.56510570094511,27.379598759750664,138.71304143860334,85.92087009817398,-129.31048008375873,81.23749134656627,88.44747318537759,50.653929394338086,0.0,0.0
97,-2.2067684680223465,9.13994014263153,0.0,0.0,0.0,94.20639499539803,-134.34342791708767,190.21494906368227,10.005468129297162,-58.01136477204622,65.91394828326433,36.090043385619545,-22.020934572829432,-9.867647718450998,-113.91669535503236,-73.71038382459128,53.77157607117958,-136.75258590151293,-71.62391129731412,97.19685671970471,-73.57623207910305,25.537735797219174,140.71957343183468,84.75424646717913,-128.73795996714992,81.13815990546678,89.17051018072597,49.645486114331554,0.0,0.0
98,-1.6792861744761467,9.465184062719345,0.0,0.0,0.0,93.52692777676516,-134.17965364116912,186.77754708084663,9.961468904437586,-58.10914576020412,65.26020355704573,37.929976819710504,-21.595405249801175,-9.917453457878732,-113.60271838907605,-73.47448958122655,53.895069306467995,-136.48809365609335,-71.10892186408434,97.22381547635875,-74.78331775074106,24.38595758238534,142.82574422467815,83.13728797363781,-128.26643102760892,80.72301417752423,89.37058691208316,50.08082871164983,0.0,0.0
99,-1.0268189944326878,9.944751113653183,0.0,0.0,0.0,92.03125978250493,-132.7286755746483,180.3014895589207,10.08342961603098,-58.08559526794592,64.33963749090059,39.68338541739574,-21.47751276963217,-9.050810027683541,-113.41599467754624,-72.49315532203579,54.83673041186473,-136.01127815013476,-69.98407850024245,96.8384425430083,-76.51275579953415,20.583483695959814,145.78577062604325,77.34708389721871,-128.10593524249197,80.21242338611994,87.28795295111955,52.321878665128125,0.0,0.0
100,-0.35849399864673615,10.001222044229507,0.0,0.0,0.0,90.28703437415878,-128.29409329374747,175.49167034539772,10.303663089402518,-58.008298017108885,64.76833431415643,39.73813962887715,-21.561256011498404,-8.413597774350958,-113.31578214204382,-70.94356298427832,56.20370398178357,-135.47747154574157,-69.07727526527486,96.68619762640871,-78.04892681557254,18.25007250943002,147.74106254012113,72.79089692833499,-128.2260509492358,80.5380048434761,85.23221627510745,55.32695699425864,0.0,0.0
101,0.3192902775481343,9.83535721898079,0.0,0.0,0.0,88.54949572101008,-122.71983930831666,171.8569715181971,10.662321445361766,-57.91699204828415,65.96637681533335,38.61403051037104,-21.819056379078656,-7.283514801642021,-113.50245804224943,-67.97001963854576,59.469821895708215,-134.28877274334923,-67.47687998047084,96.80175759697616,-81.46390528736303,17.76523153119666,150.98784760360004,68.39459102754292,-128.55022538762293,79.57129401929835,83.04122819315076,59.30178558174756,0.0,0.0
102,0.8487078361213207,9.491641074419022,0.0,0.0,0.0,87.439951980909,-117.88761707431604,170.80861944287017,10.996901676949424,-58.023440546498804,66.62168565487188,39.24483604626215,-21.81363491642496,-7.037394911316135,-113.31531768918025,-64.85425126372603,60.94508128472844,-132.28740437313044,-66.25685793054483,97.1003734674891,-84.18484774702101,19.437999500446146,154.30520218158355,67.71073199727374,-127.13679970115885,79.21031852166317,83.0749283465156,62.07156389397113,0.0,0.0
103,1.615331694483757,8.946351706981659,0.0,0.0,0.0,83.92698761528553,-105.65329344052999,164.42422305960582,11.646841134026682,-57.391811972812704,69.82507169636455,33.32164477160832,-22.39862525091092,-3.7268180154234107,-114.14096461642974,-57.73681165797922,67.833395364578,-128.65333392333346,-65.19788491105854,97.02531651869984,-89.72271048455399,28.66842813537539,157.26600722451403,69.422541327819,-127.25742084190126,75.9894198751386,84.19425974769729,70.10879775448687,0.0,0.0
104,2.2380145266652107,8.239316195249557,0.0,0.0,0.0,81.82335765281329,-96.42784572105298,162.50043197798,12.39233920646065,-56.998007170931864,71.81277285805415,29.435202247073946,-22.823107847448874,-1.585686045539582,-114.49782150999539,-50.838139596253335,71.94484139584551,-122.99541012057,-65.60376207229737,97.03430504764758,-91.68661526717527,36.9458524282438,159.68150362448904,72.52215630525167,-124.892413200271,75.25874672829815,86.28840940760153,72.84048410170928,0.0,0.0
105,2.814139239490032,7.421202212572098,0.0,0.0,0.0,79.23748901418149,-85.40497907997374,159.8182030305377,13.549637921691147,-56.54562325163441,73.5139066029267,25.590195065139458,-23.38933223719022,0.1345030199828001,-114.54400724916302,-42.35325513753495,74.23953907015968,-113.67427828101027,-67.69959878892662,96.6033815827223,-89.09218157132426,43.61087737884189,161.86795646083684,74.311986886686,-121.06167428351266,76.36834510991257,87.47244319079076,73.545496227838,0.0,0.0
106,3.440246358513832,6.492044031620026,0.0,0.0,0.0,78.51240979227127,-78.9233686142526,162.45689635221035,13.772410517886636,-56.47186745388203,74.5142697691451,24.804117131299154,-23.020968182420386,0.5150020263910736,-114.60467298937107,-39.1083449609832,75.35551001826971,-109.97231575086336,-68.308339398704,96.4002107756711,-87.75329373927251,45.147727998702706,163.8641885287998,74.65257426964868,-118.89459186365102,78.09518768682105,87.92320835525491,73.25430477295285,0.0,0.0
107,4.13021557033062,5.637133494019508,0.0,0.0,0.0,77.85629499041067,-73.17182340853577,164.7310351571228,14.00223613817381,-56.04103619651055,75.87798533882984,22.279170364969275,-22.724657500752308,0.7697878259481188,-114.23365711365598,-33.60331835788506,77.25756060776736,-102.19986100371233,-72.32515998921016,97.08597542871873,-84.71607937009709,48.527479769848846,166.39262893689013,75.01925297524082,-114.32227198794773,82.9384270159529,88.86334974356133,73.60534234534565,0.0,0.0
108,4.537786170840263,4.816350340843201,0.0,0.0,0.0,73.62115423327423,-57.842433703304295,157.61416928726626,16.160886689505077,-55.522023781859616,77.648083503752,17.863787745825363,-23.764803103791454,2.253246323458414,-115.09984804381865,-21.6274012709681,81.74996043999234,-81.51529563067821,-77.41708650602217,96.23543929213372,-74.55598173440636,54.558731467361454,168.36771473918273,73.8453551927799,-107.76825468683526,84.13335495086828,91.91342535894388,69.56997096105374,0.0,0.0
109,5.256756022572517,4.106292501091957,0.0,0.0,0.0,71.69097009458531,-49.985831025578705,155.2408014940919,16.350926457876923,-55.048718993134415,79.15811538583677,16.889975232458085,-23.613572470283618,2.6678067895664537,-114.88257972632054,-16.878350250490726,85.25082171040656,-71.31598587896244,-82.93957448773345,97.92803530054374,-69.78511508971997,57.33161751565738,170.14219788555204,72.44527569595401,-104.04833558936039,87.81639785701427,95.87687485127556,69.26091173129983,0.0,0.0
110,6.149164587259293,3.5547275096178055,0.0,0.0,0.0,70.67313530447001,-45.89456478821399,153.93753309856177,15.937529258361904,-53.90044808043938,80.50401099197695,14.945937762585084,-23.561412023139525,2.3251056764990605,-115.68848740686869,-11.835659152310745,95.75029095538771,-59.47586661312367,-93.86470795197897,100.71921259543697,-61.27702164820189,58.89599038277876,172.73170018482227,66.3760105806157,-100.93016298795281,92.55146748026063,100.18633489677092,68.57425232347094,0.0,0.0
111,6.731647998094559,3.0410146340727806,0.0,0.0,0.0,70.78508210496652,-44.51826801007808,155.90715474951833,15.59178679012315,-53.281817356743815,81.42902351127178,14.628801834137636,-23.07536380897037,2.610621671070757,-115.0586346823668,-10.532672502083875,100.72973108675879,-57.30962430652994,-98.25048853126005,105.52802094096279,-57.67575659698847,59.19533708353291,175.76236440258367,62.044058722183486,-99.83927932466422,96.05530671315297,103.50224830483954,67.70237184572964,0.0,0.0
112,7.415195554494858,2.554571256041527,0.0,0.0,0.0,70.72475787421696,-43.01551027945939,157.0901981552779,15.715122931060655,-52.99029122258933,81.55405012402886,14.830207037288389,-22.89001808810561,2.701542801424439,-114.72562197919366,-10.61135713509607,101.170052891982,-57.40709110598602,-98.72716743343524,106.45995244188684,-57.16095840905544,59.64289888927633,175.6910845484054,61.23395730548496,-100.0081762424603,96.60188577129408,104.28244715335175,67.48034971656921,0.0,0.0
113,8.193819969892502,2.2291097790002823,0.0,0.0,0.0,70.46113306282199,-42.02934707652544,156.6791437106482,15.421503343925561,-53.17887957576255,82.11225416413733,14.007870190465425,-22.336366369078963,2.949877807475525,-114.96775218527061,-10.572139896429148,102.68586994429376,-56.81597579936185,-100.90936506193012,106.90836802127652,-54.09969835890699,60.002487858509994,175.67144092435245,59.303957581903624,-99.6212870071141,99.82484030475882,104.40998044553423,66.90945518498286,0.0,0.0
114,8.781779557466507,1.8448535352945328,0.0,0.0,0.0,70.16649919259514,-40.30039055606885,156.84653798682686,15.580264260993339,-53.5896983788659,82.49240883296189,13.211119232273328,-22.174738480107074,3.2751664204710282,-115.01744864167162,-10.885382617049688,103.09680144551841,-55.69329419039227,-102.50665944085097,105.9037906283402,-51.53841157109806,59.63696345488759,175.1555567363414,57.509079490672654,-99.22744463919283,101.47191993253988,103.15397695906059,66.39849556336338,0.0,0.0
